fight_id,bout,outcome,weightclass,method,round,time,time format,referee,details,event,fighter_a_nickname,fighter_b_nickname
1323,Jim Miller vs. Mark Bocek,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Carlos Rodriguez 28 - 29.Jon Bilyk 28 - 29.Cardo Urso 28 - 29.,UFC 111: St-Pierre vs Hardy ,A-10,
1322,Nate Diaz vs. Rory Markham,W/L,Welterweight Bout,KO/TKO ,1,2:47,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control ,UFC 111: St-Pierre vs Hardy ,,
1321,Ricardo Almeida vs. Matt Brown,W/L,Welterweight Bout,Submission ,2,3:30,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke ,UFC 111: St-Pierre vs Hardy ,Big Dog,The Immortal
1320,Rousimar Palhares vs. Tomasz Drwal,W/L,Middleweight Bout,Submission ,1,0:45,3 Rnd (5-5-5),Kevin Mulhall,Heel Hook On Ground ,UFC 111: St-Pierre vs Hardy ,Toquinho,Gorilla
1319,Rodney Wallace vs. Jared Hamman,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Dave Tirelli 27 - 30.Carlos Rodriguez 27 - 30.Henry Krawiec 27 - 30.,UFC 111: St-Pierre vs Hardy ,Shonuff the Master,The Messenger
1318,Matthew Riddle vs. Greg Soto,W/L,Welterweight Bout,DQ ,3,1:30,3 Rnd (5-5-5),Keith Peterson,Illegal Kick by Soto,UFC 111: St-Pierre vs Hardy ,Deep Waters,
1317,Brandon Vera vs. Jon Jones,L/W,Light Heavyweight Bout,KO/TKO ,1,3:19,3 Rnd (5-5-5),Herb Dean,Elbow to Head From Guard ,UFC Live: Vera vs Jones ,The Truth,Bones
1316,Junior Dos Santos vs. Gabriel Gonzaga,W/L,Heavyweight Bout,KO/TKO ,1,3:53,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head On Ground ,UFC Live: Vera vs Jones ,Cigano,Napao
1315,Cheick Kongo vs. Paul Buentello,W/L,Heavyweight Bout,KO/TKO ,3,1:16,3 Rnd (5-5-5),Herb Dean,Elbows to Body On GroundSubmission to Strikes,UFC Live: Vera vs Jones ,,The Headhunter
1314,Alessio Sakara vs. James Irvin,W/L,Middleweight Bout,KO/TKO ,1,3:01,3 Rnd (5-5-5),Josh Rosenthal,toEye Injury,UFC Live: Vera vs Jones ,Legionarius,The Sandman
1313,Clay Guida vs. Shannon Gugerty,W/L,Lightweight Bout,Submission ,2,3:40,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Side Control ,UFC Live: Vera vs Jones ,The Carpenter,
1312,Eliot Marshall vs. Vladimir Matyushenko,L/W,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Adam Martinez,Don Bates 27 - 30.Curtis Thrasher 29 - 28.Joe Garcia 27 - 30.,UFC Live: Vera vs Jones ,Fire,The Janitor
1311,Duane Ludwig vs. Darren Elkins,L/W,Lightweight Bout,KO/TKO ,1,0:44,3 Rnd (5-5-5),Tim Mills,toAnkle Injury,UFC Live: Vera vs Jones ,Bang,The Damage
1310,John Howard vs. Daniel Roberts,W/L,Welterweight Bout,KO/TKO ,1,2:01,3 Rnd (5-5-5),Tom Johnson,Punch to Head On Ground ,UFC Live: Vera vs Jones ,Doomsday,Ninja
1309,Brendan Schaub vs. Chase Gormley,W/L,Heavyweight Bout,KO/TKO ,1,0:47,3 Rnd (5-5-5),Adam Martinez,Punches to Head At Distance ,UFC Live: Vera vs Jones ,Big Brown,
1308,Mike Pierce vs. Julio Paulino,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Tim Mills,Don Bates 27 - 30.Curtis Thrasher 27 - 30.Mark Van Tine 27 - 30.,UFC Live: Vera vs Jones ,,The Dominican Demon
1307,Eric Schafer vs. Jason Brilz,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Tom Johnson,Don Bates 28 - 29.Joe Garcia 28 - 29.Curtis Thrasher 28 - 29.,UFC Live: Vera vs Jones ,Red,Hitman
1306,Cain Velasquez vs. Antonio Rodrigo Nogueira,W/L,Heavyweight Bout,KO/TKO ,1,2:20,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC 110: Nogueira vs Velasquez ,,Minotauro
1305,Wanderlei Silva vs. Michael Bisping,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Sal D'amato 28 - 29.Barry Foley 28 - 29.Tony Weeks 28 - 29.,UFC 110: Nogueira vs Velasquez ,The Axe Murderer,The Count
1304,George Sotiropoulos vs. Joe Stevenson,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Evan Bzadough 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,UFC 110: Nogueira vs Velasquez ,,Daddy
1303,Ryan Bader vs. Keith Jardine,W/L,Light Heavyweight Bout,KO/TKO ,3,2:10,3 Rnd (5-5-5),Josh Rosenthal,Punch to Head At Distance ,UFC 110: Nogueira vs Velasquez ,Darth,The Dean of Mean
1302,Mirko Filipovic vs. Anthony Perosh,W/L,Heavyweight Bout,TKO - Doctor's Stoppage ,2,5:00,3 Rnd (5-5-5),Herb Dean,Facial Cut,UFC 110: Nogueira vs Velasquez ,Cro Cop,The Hippo
1301,Krzysztof Soszynski vs. Stephan Bonnar,W/L,Light Heavyweight Bout,TKO - Doctor's Stoppage ,3,1:04,3 Rnd (5-5-5),John Sharp,Facial Cut,UFC 110: Nogueira vs Velasquez ,The Polish Experiment,The American Psycho
1300,Chris Lytle vs. Brian Foster,W/L,Welterweight Bout,Submission ,1,1:41,3 Rnd (5-5-5),Steve Perceval,Kneebar From Inoki-Ali Position ,UFC 110: Nogueira vs Velasquez ,Lights Out,The Foster Boy
1299,CB Dollaway vs. Goran Reljic,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John Sharp,Barry Foley 28 - 29.Chris Lee 28 - 29.Kon Papaioannou 28 - 29.,UFC 110: Nogueira vs Velasquez ,The Doberman,
1298,James Te Huna vs. Igor Pokrajac,W/L,Light Heavyweight Bout,KO/TKO ,3,3:26,3 Rnd (5-5-5),Steve Perceval,Punches to Head From Half Guard ,UFC 110: Nogueira vs Velasquez ,,The Duke
1297,Randy Couture vs. Mark Coleman,W/L,Light Heavyweight Bout,Submission ,2,1:09,3 Rnd (5-5-5),Steve Mazzagatti,Rear Naked ChokeTechnical Submission,UFC 109: Relentless ,The Natural,The Hammer
1296,Chael Sonnen vs. Nate Marquardt,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Tony Weeks 27 - 30.Lester Griffin 27 - 30.Doug Crosby 27 - 30.,UFC 109: Relentless ,,The Great
1295,Paulo Thiago vs. Mike Swick,W/L,Welterweight Bout,Submission ,2,1:54,3 Rnd (5-5-5),Herb Dean,D'Arce Choke From Half GuardTechnical Submission,UFC 109: Relentless ,,Quick
1294,Demian Maia vs. Dan Miller,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Adalaide Byrd 27 - 30.Lester Griffin 28 - 29.Doug Crosby 28 - 29.,UFC 109: Relentless ,,
1293,Matt Serra vs. Frank Trigg,W/L,Welterweight Bout,KO/TKO ,1,2:23,3 Rnd (5-5-5),Josh Rosenthal,Punch to Head At Distance ,UFC 109: Relentless ,The Terra,Twinkle Toes
1292,Mac Danzig vs. Justin Buchholz,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29.Glenn Trowbridge 28 - 29.Lester Griffin 28 - 29.,UFC 109: Relentless ,,
1291,Melvin Guillard vs. Ronys Torres,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Patricia Morse-Jarman 28 - 29.Tony Weeks 28 - 29.Doug Crosby 28 - 29.,UFC 109: Relentless ,The Young Assassin,
1290,Rob Emerson vs. Phillipe Nover,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29.Tony Weeks 28 - 29.Nelson Hamilton 28 - 29.,UFC 109: Relentless ,The Saint,The Filipino Assassin
1289,Phil Davis vs. Brian Stann,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Lester Griffin 27 - 30.Glenn Trowbridge 26 - 30.Patricia Morse-Jarman 26 - 30.,UFC 109: Relentless ,Mr. Wonderful,All American
1288,Chris Tuchscherer vs. Tim Hague,W/L,Heavyweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Doug Crosby 28 - 28.Glenn Trowbridge 28 - 29.Nelson Hamilton 28 - 29.,UFC 109: Relentless ,The Crowbar,The Trashing Machine
1287,Joey Beltran vs. Rolles Gracie,W/L,Heavyweight Bout,KO/TKO ,2,1:31,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground ,UFC 109: Relentless ,The Mexicutioner,
1286,Gray Maynard vs. Nate Diaz,W/L,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 29 - 28.Doug Crosby 27 - 30.Cardo Urso 28 - 29.,UFC Fight Night: Maynard vs Diaz ,,
1285,Evan Dunham vs. Efrain Escudero,W/L,Lightweight Bout,Submission ,3,1:59,3 Rnd (5-5-5),Dan Miragliotta,Armbar From Back Control ,UFC Fight Night: Maynard vs Diaz ,,Hecho En Mexico
1284,Aaron Simpson vs. Tom Lawlor,W/L,Middleweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Blatnick 29 - 28.Doug Crosby 28 - 29.Sal D'amato 28 - 29.,UFC Fight Night: Maynard vs Diaz ,A-Train,Filthy
1283,Amir Sadollah vs. Brad Blackburn,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Eric Colon 27 - 30.Doug Crosby 27 - 30.Cardo Urso 27 - 30.,UFC Fight Night: Maynard vs Diaz ,,Bad Brad
1282,Chris Leben vs. Jay Silva,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Jeff Blatnick 27 - 30.Doug Crosby 27 - 30.Sal D'amato 27 - 30.,UFC Fight Night: Maynard vs Diaz ,The Crippler,
1281,Rick Story vs. Jesse Lennox,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Blatnick 27 - 30.Eric Colon 29 - 28.Cardo Urso 27 - 30.,UFC Fight Night: Maynard vs Diaz ,The Horror,The Ox
1280,Thiago Tavares vs. Nik Lentz,D/D,Lightweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Point Deducted: Kicks to Groin by TavaresEric Colon 28 - 28.Sal D'amato 28 - 28.Cardo Urso 29 - 27.,UFC Fight Night: Maynard vs Diaz ,,The Carny
1279,Rory MacDonald vs. Mike Guymon,W/L,Welterweight Bout,Submission ,1,4:27,3 Rnd (5-5-5),Dan Miragliotta,Armbar From Side Control ,UFC Fight Night: Maynard vs Diaz ,Red King,The Joker
1278,Rafael Dos Anjos vs. Kyle Bradley,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Rick McCoy,Doug Crosby 27 - 30.Cardo Urso 27 - 30.Clark Walters 27 - 30.,UFC Fight Night: Maynard vs Diaz ,,
1277,Gerald Harris vs. John Salter,W/L,Middleweight Bout,KO/TKO ,3,3:24,3 Rnd (5-5-5),Todd McGovern,Punches to Head From Half Guard ,UFC Fight Night: Maynard vs Diaz ,,
1276,Nick Catone vs. Jesse Forbes,W/L,Middleweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Rick McCoy,Sal D'amato 28 - 29.Clark Walters 29 - 28.Doug Crosby 28 - 29.,UFC Fight Night: Maynard vs Diaz ,The Jersey Devil,Kid Hercules
1275,Rashad Evans vs. Thiago Silva,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Adalaide Byrd 28 - 29.Tony Weeks 28 - 29.Roy Silbert 28 - 29.,UFC 108: Evans vs Silva ,Suga,
1274,Paul Daley vs. Dustin Hazelett,W/L,Welterweight Bout,KO/TKO ,1,2:24,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC 108: Evans vs Silva ,Semtex,McLovin
1273,Sam Stout vs. Joe Lauzon,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Cecil Peoples 27 - 30.Sal D'amato 27 - 30.Tony Weeks 26 - 30.,UFC 108: Evans vs Silva ,Hands of Stone,
1272,Jim Miller vs. Duane Ludwig,W/L,Lightweight Bout,Submission ,1,2:31,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount ,UFC 108: Evans vs Silva ,A-10,Bang
1271,Junior Dos Santos vs. Gilbert Yvel,W/L,Heavyweight Bout,KO/TKO ,1,2:07,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC 108: Evans vs Silva ,Cigano,The Hurricane
1270,Martin Kampmann vs. Jacob Volkmann,W/L,Welterweight Bout,Submission ,1,4:03,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke From Front Headlock ,UFC 108: Evans vs Silva ,The Hitman,Christmas
1269,Cole Miller vs. Dan Lauzon,W/L,Lightweight Bout,Submission ,1,3:05,3 Rnd (5-5-5),Steve Mazzagatti,Inverted Triangle From Bottom ,UFC 108: Evans vs Silva ,Magrinho,The Upgrade
1268,Mark Munoz vs. Ryan Jensen,W/L,Middleweight Bout,KO/TKO ,1,2:30,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Back ControlSubmission to Strikes,UFC 108: Evans vs Silva ,The Filipino Wrecking Machine,
1267,Jake Ellenberger vs. Mike Pyle,W/L,Welterweight Bout,KO/TKO ,2,0:22,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch ,UFC 108: Evans vs Silva ,The Juggernaut,Quicksand
1266,Rafaello Oliveira vs. John Gunderson,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge 27 - 30.Cecil Peoples 27 - 30.Roy Silbert 27 - 30.,UFC 108: Evans vs Silva ,Tractor,Quick Guns
1265,BJ Penn vs. Diego Sanchez,W/L,UFC Lightweight Title Bout,TKO - Doctor's Stoppage ,5,2:37,5 Rnd (5-5-5-5-5),Herb Dean,Facial Cut,UFC 107: Penn vs Sanchez ,The Prodigy,Nightmare
1264,Frank Mir vs. Cheick Kongo,W/L,Heavyweight Bout,Submission ,1,1:12,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Half GuardTechnical Submission,UFC 107: Penn vs Sanchez ,,
1263,Jon Fitch vs. Mike Pierce,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,28 - 29.28 - 29.28 - 29.,UFC 107: Penn vs Sanchez ,,
1262,Kenny Florian vs. Clay Guida,W/L,Lightweight Bout,Submission ,2,2:19,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,UFC 107: Penn vs Sanchez ,KenFlo,The Carpenter
1261,Stefan Struve vs. Paul Buentello,W/L,Heavyweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,28 - 29.28 - 29.28 - 28.,UFC 107: Penn vs Sanchez ,Skyscraper,The Headhunter
1260,Alan Belcher vs. Wilson Gouveia,W/L,Catch Weight Bout,KO/TKO ,1,3:03,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch ,UFC 107: Penn vs Sanchez ,The Talent,
1259,Matt Wiman vs. Shane Nelson,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,27 - 30.27 - 30.27 - 30.,UFC 107: Penn vs Sanchez ,,Sugar
1258,Johny Hendricks vs. Ricardo Funch,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,27 - 30.27 - 30.25 - 30.,UFC 107: Penn vs Sanchez ,Bigg Rigg,Golden Boy
1257,Rousimar Palhares vs. Lucio Linhares,W/L,Middleweight Bout,Submission ,2,3:21,3 Rnd (5-5-5),Greg Franklin,Heel Hook On Ground ,UFC 107: Penn vs Sanchez ,Toquinho,
1256,DaMarques Johnson vs. Edgar Garcia,W/L,Welterweight Bout,Submission ,1,4:03,3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard ,UFC 107: Penn vs Sanchez ,Darkness,
1255,TJ Grant vs. Kevin Burns,W/L,Welterweight Bout,KO/TKO ,1,4:57,3 Rnd (5-5-5),Greg Franklin,Punch to Head At Distance ,UFC 107: Penn vs Sanchez ,,The Fire
1254,Roy Nelson vs. Brendan Schaub,W/L,Ultimate Fighter 10 Heavyweight Tournament Title Bout,KO/TKO ,1,3:45,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,The Ultimate Fighter: Heavyweights Finale ,Big Country,Big Brown
1253,Matt Hamill vs. Jon Jones,W/L,Light Heavyweight Bout,DQ ,1,4:14,3 Rnd (5-5-5),Steve Mazzagatti,Illegal Elbows by Jones,The Ultimate Fighter: Heavyweights Finale ,The Hammer,Bones
1252,Kevin Ferguson vs. Houston Alexander,W/L,Catch Weight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Glenn Trowbridge 28 - 29.Tony Weeks 28 - 29.Dave Hagen 27 - 30.,The Ultimate Fighter: Heavyweights Finale ,Kimbo Slice,The Assassin
1251,Frankie Edgar vs. Matt Veach,W/L,Lightweight Bout,Submission ,2,2:20,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke ,The Ultimate Fighter: Heavyweights Finale ,The Answer,
1250,Matt Mitrione vs. Marcus Jones,W/L,Heavyweight Bout,KO/TKO ,2,0:10,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head At Distance ,The Ultimate Fighter: Heavyweights Finale ,,The Darkness
1249,James McSweeney vs. Darrill Schoonover,W/L,Heavyweight Bout,KO/TKO ,3,3:20,3 Rnd (5-5-5),Josh Rosenthal,Knee to Head In Clinch ,The Ultimate Fighter: Heavyweights Finale ,The Hammer,The Boss
1248,Jon Madsen vs. Justin Wren,W/L,Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 27 - 30.Glenn Trowbridge 28 - 29.Sal D'amato 29 - 28.,The Ultimate Fighter: Heavyweights Finale ,,The Viking
1247,Brian Stann vs. Rodney Wallace,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Tony Weeks 27 - 30.Dave Hagen 28 - 29.Cecil Peoples 28 - 29.,The Ultimate Fighter: Heavyweights Finale ,All American,Shonuff the Master
1246,John Howard vs. Dennis Hallman,W/L,Welterweight Bout,KO/TKO ,3,4:55,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head At Distance ,The Ultimate Fighter: Heavyweights Finale ,Doomsday,Superman
1245,Mark Bocek vs. Joe Brammer,W/L,Lightweight Bout,Submission ,1,3:36,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke ,The Ultimate Fighter: Heavyweights Finale ,,The South Side Strangler
1244,Forrest Griffin vs. Tito Ortiz,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Glenn Trowbridge 29 - 28.Lester Griffin 27 - 30.Marcos Rosales 28 - 29.,UFC 106: Ortiz vs Griffin 2 ,,The People's Champ
1243,Josh Koscheck vs. Anthony Johnson,W/L,Welterweight Bout,Submission ,2,4:47,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,UFC 106: Ortiz vs Griffin 2 ,,Rumble
1242,Paulo Thiago vs. Jacob Volkmann,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Glenn Trowbridge 28 - 29.Jeff Collins 27 - 30.Roy Silbert 27 - 30.,UFC 106: Ortiz vs Griffin 2 ,,Christmas
1241,Rogerio Nogueira vs. Luiz Cane,W/L,Light Heavyweight Bout,KO/TKO ,1,1:56,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance ,UFC 106: Ortiz vs Griffin 2 ,Minotouro,Banha
1240,Amir Sadollah vs. Phil Baroni,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Patricia Morse-Jarman 27 - 30.Tony Weeks 28 - 29.Jeff Collins 27 - 30.,UFC 106: Ortiz vs Griffin 2 ,,The New York Bad Ass
1239,Ben Saunders vs. Marcus Davis,W/L,Welterweight Bout,KO/TKO ,1,3:24,3 Rnd (5-5-5),Josh Rosenthal,Knee to Head In Clinch ,UFC 106: Ortiz vs Griffin 2 ,Killa B,The Irish Hand Grenade
1238,Kendall Grove vs. Jake Rosholt,W/L,Middleweight Bout,Submission ,1,3:59,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard ,UFC 106: Ortiz vs Griffin 2 ,Da Spyder,
1237,Brian Foster vs. Brock Larson,W/L,Welterweight Bout,KO/TKO ,2,3:25,3 Rnd (5-5-5),Yves Lavigne,Punches to Head On GroundSubmission to Strikes,UFC 106: Ortiz vs Griffin 2 ,The Foster Boy,
1236,Caol Uno vs. Fabricio Camoes,D/D,Lightweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Point Deducted: Kicks on Ground by CamoesPatricia Morse-Jarman 27 - 29.Glenn Trowbridge 28 - 28.Marcos Rosales 28 - 28.,UFC 106: Ortiz vs Griffin 2 ,Uno Shoten,Morango
1235,George Sotiropoulos vs. Jason Dent,W/L,Lightweight Bout,Submission ,2,4:36,3 Rnd (5-5-5),Yves Lavigne,Armbar From Mount ,UFC 106: Ortiz vs Griffin 2 ,,Dynamite
1234,Randy Couture vs. Brandon Vera,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Sal D'amato 28 - 29.Andy Roberts 28 - 29.Glenn Trowbridge 28 - 29.,UFC 105: Couture vs Vera ,The Natural,The Truth
1233,Dan Hardy vs. Mike Swick,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Chris Watts 27 - 30.Sal D'amato 28 - 29.Paul Sutherland 27 - 30.,UFC 105: Couture vs Vera ,The Outlaw,Quick
1232,Michael Bisping vs. Denis Kang,W/L,Middleweight Bout,KO/TKO ,2,4:24,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,UFC 105: Couture vs Vera ,The Count,
1231,Matt Brown vs. James Wilks,W/L,Welterweight Bout,KO/TKO ,3,2:27,3 Rnd (5-5-5),Leon Roberts,Punches to Head From Back Control ,UFC 105: Couture vs Vera ,The Immortal,Lightning
1230,Ross Pearson vs. Aaron Riley,W/L,Lightweight Bout,TKO - Doctor's Stoppage ,2,4:38,3 Rnd (5-5-5),Marc Goddard,Facial Cut,UFC 105: Couture vs Vera ,The Real Deal,
1229,John Hathaway vs. Paul Taylor,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Paul Sutherland 26 - 30.Howard Hughes 27 - 30.Chris Watts 27 - 30.,UFC 105: Couture vs Vera ,The Hitman,Relentless
1228,Terry Etim vs. Shannon Gugerty,W/L,Lightweight Bout,Submission ,2,1:24,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke After Drop to Guard ,UFC 105: Couture vs Vera ,,
1227,Nick Osipczak vs. Matthew Riddle,W/L,Welterweight Bout,KO/TKO ,3,3:53,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Mount ,UFC 105: Couture vs Vera ,,Deep Waters
1226,Dennis Siver vs. Paul Kelly,W/L,Lightweight Bout,KO/TKO ,2,2:53,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head In Clinch ,UFC 105: Couture vs Vera ,,
1225,Alexander Gustafsson vs. Jared Hamman,W/L,Light Heavyweight Bout,KO/TKO ,1,0:41,3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance ,UFC 105: Couture vs Vera ,The Mauler,The Messenger
1224,Andre Winner vs. Rolando Delgado,W/L,Lightweight Bout,KO/TKO ,1,3:22,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance ,UFC 105: Couture vs Vera ,,Roli
1223,Lyoto Machida vs. Mauricio Rua,W/L,UFC Light Heavyweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Cecil Peoples 47 - 48.Nelson Hamilton 47 - 48.Marcos Rosales 47 - 48.,UFC 104: Machida vs Shogun ,The Dragon,Shogun
1222,Cain Velasquez vs. Ben Rothwell,W/L,Heavyweight Bout,KO/TKO ,2,0:58,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head On Ground ,UFC 104: Machida vs Shogun ,,
1221,Gleison Tibau vs. Josh Neer,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Marcos Rosales 27 - 30.Susan Thomas-Gitlin 27 - 30.Nelson Hamilton 28 - 29.,UFC 104: Machida vs Shogun ,,The Dentist
1220,Joe Stevenson vs. Spencer Fisher,W/L,Lightweight Bout,KO/TKO ,2,4:03,3 Rnd (5-5-5),Herb Dean,Elbows to Head From Side ControlSubmission to Strikes,UFC 104: Machida vs Shogun ,Daddy,The King
1219,Anthony Johnson vs. Yoshiyuki Yoshida,W/L,Welterweight Bout,KO/TKO ,1,0:41,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance ,UFC 104: Machida vs Shogun ,Rumble,Zenko
1218,Ryan Bader vs. Eric Schafer,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Cecil Peoples 27 - 30.Tony Weeks 27 - 29.Marcos Rosales 27 - 30.,UFC 104: Machida vs Shogun ,Darth,Red
1217,Pat Barry vs. Antoni Hardonk,W/L,Heavyweight Bout,KO/TKO ,2,2:30,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head On Ground ,UFC 104: Machida vs Shogun ,HD,
1216,Chael Sonnen vs. Yushin Okami,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Nelson Hamilton 27 - 30.Cecil Peoples 27 - 30.Tony Weeks 27 - 30.,UFC 104: Machida vs Shogun ,,Thunder
1215,Jorge Rivera vs. Rob Kimmons,W/L,Middleweight Bout,KO/TKO ,3,1:53,3 Rnd (5-5-5),Jason Herzog,Punches to Head From Guard ,UFC 104: Machida vs Shogun ,El Conquistador,The Rosedale Reaper
1214,Kyle Kingsbury vs. Razak Al-Hassan,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Susan Thomas-Gitlin 29 - 28.Nelson Hamilton 28 - 29.Cecil Peoples 28 - 29.,UFC 104: Machida vs Shogun ,Kingsbu,
1213,Stefan Struve vs. Chase Gormley,W/L,Heavyweight Bout,Submission ,1,4:04,3 Rnd (5-5-5),Jason Herzog,Triangle Choke From Bottom Guard ,UFC 104: Machida vs Shogun ,Skyscraper,
