fight_id,event_id,bout,event_norm,bout_norm,bout_anagram
285,35,Ricco Rodriguez vs. Andrei Arlovski,ufc 32: showdown in the meadowlands,ricco rodriguez vs. andrei arlovski,.aaccddeegiiiiklnooorrrrrssuvvz
284,35,Tony DeSouza vs. Paul Rodriguez,ufc 32: showdown in the meadowlands,tony desouza vs. paul rodriguez,.aaddeegilnoooprrsstuuuvyzz
283,34,Randy Couture vs. Pedro Rizzo,ufc 31: locked and loaded,randy couture vs. pedro rizzo,.acddeeinoooprrrrstuuvyzz
282,34,Carlos Newton vs. Pat Miletich,ufc 31: locked and loaded,carlos newton vs. pat miletich,.aacceehiillmnnooprsstttvw
281,34,Chuck Liddell vs. Kevin Randleman,ufc 31: locked and loaded,chuck liddell vs. kevin randleman,.aaccdddeeehiikkllllmnnnrsuvv
280,34,Shonie Carter vs. Matt Serra,ufc 31: locked and loaded,shonie carter vs. matt serra,.aaaceeehimnorrrrssstttv
279,34,Semmy Schilt vs. Pete Williams,ufc 31: locked and loaded,semmy schilt vs. pete williams,.aceeehiiilllmmmpssssttvwy
278,34,Matt Lindland vs. Ricardo Almeida,ufc 31: locked and loaded,matt lindland vs. ricardo almeida,.aaaaacddddeiiilllmmnnorrsttv
277,34,BJ Penn vs. Joey Gilbert,ufc 31: locked and loaded,bj penn vs. joey gilbert,.bbeeegijjlnnoprstvy
276,34,Tony DeSouza vs. Steve Berger,ufc 31: locked and loaded,tony desouza vs. steve berger,.abdeeeeegnoorrsssttuvvyz
275,33,Tito Ortiz vs. Evan Tanner,ufc 30: battle on the boardwalk,tito ortiz vs. evan tanner,.aaeeiinnnoorrsttttvvz
274,33,Jens Pulver vs. Caol Uno,ufc 30: battle on the boardwalk,jens pulver vs. caol uno,.aceejllnnooprssuuvv
273,33,Fabiano Iha vs. Phil Johns,ufc 30: battle on the boardwalk,fabiano iha vs. phil johns,.aaabfhhhiiijlnnoopssv
272,33,Elvis Sinosic vs. Jeremy Horn,ufc 30: battle on the boardwalk,elvis sinosic vs. jeremy horn,.ceeehiiijlmnnoorrssssvvy
271,33,Pedro Rizzo vs. Josh Barnett,ufc 30: battle on the boardwalk,pedro rizzo vs. josh barnett,.abdeehijnoooprrrssttvzz
270,33,Bobby Hoffman vs. Mark Robinson,ufc 30: battle on the boardwalk,bobby hoffman vs. mark robinson,.aabbbbffhikmmnnnoooorrssvy
269,33,Phil Baroni vs. Curtis Stout,ufc 30: battle on the boardwalk,phil baroni vs. curtis stout,.abchiiilnooprrssstttuuv
268,33,Sean Sherk vs. Tiki Ghosn,ufc 30: battle on the boardwalk,sean sherk vs. tiki ghosn,.aeeghhiikknnorsssstv
267,32,Tito Ortiz vs. Yuki Kondo,ufc 29: defense of the belts,tito ortiz vs. yuki kondo,.diiikknoooorstttuvyz
266,32,Pat Miletich vs. Kenichi Yamamoto,ufc 29: defense of the belts,pat miletich vs. kenichi yamamoto,.aaacceehhiiiiklmmmnoopstttvy
265,32,Matt Lindland vs. Yoji Anjo,ufc 29: defense of the belts,matt lindland vs. yoji anjo,.aaaddiijjllmnnnoosttvy
264,32,Fabiano Iha vs. Daiju Takase,ufc 29: defense of the belts,fabiano iha vs. daiju takase,.aaaaaabdefhiiijknosstuv
263,32,Evan Tanner vs. Lance Gibson,ufc 29: defense of the belts,evan tanner vs. lance gibson,.aaabceeegilnnnnnorsstvv
262,32,Dennis Hallman vs. Matt Hughes,ufc 29: defense of the belts,dennis hallman vs. matt hughes,.aaadeeghhhillmmnnnsssttuv
261,32,Chuck Liddell vs. Jeff Monson,ufc 29: defense of the belts,chuck liddell vs. jeff monson,.ccddeeffhijklllmnnoossuv
260,31,Randy Couture vs. Kevin Randleman,ufc 28: high stakes,randy couture vs. kevin randleman,.aaacddeeeiklmnnnnorrrstuuvvy
259,31,Renato Sobral vs. Maurice Smith,ufc 28: high stakes,renato sobral vs. maurice smith,.aaabceehiilmmnoorrrsssttuv
258,31,Josh Barnett vs. Gan McGee,ufc 28: high stakes,josh barnett vs. gan mcgee,.aabceeegghjmnnorssttv
257,31,Andrei Arlovski vs. Aaron Brink,ufc 28: high stakes,andrei arlovski vs. aaron brink,.aaaabdeiiikklnnnoorrrrssvv
256,31,Jens Pulver vs. John Lewis,ufc 28: high stakes,jens pulver vs. john lewis,.eeehijjllnnoprsssuvvw
255,31,Mark Hughes vs. Alex Stiebling,ufc 28: high stakes,mark hughes vs. alex stiebling,.aabeeegghhiikllmnrssstuvx
254,31,Ben Earwood vs. Chris Lytle,ufc 28: high stakes,ben earwood vs. chris lytle,.abcdeeehillnoorrsstvwy
253,30,Pedro Rizzo vs. Dan Severn,ufc 27: ultimate bad boyz,pedro rizzo vs. dan severn,.addeeeinnooprrrssvvzz
252,30,Maurice Smith vs. Bobby Hoffman,ufc 27: ultimate bad boyz,maurice smith vs. bobby hoffman,.aabbbceffhhiimmmnoorsstuvy
251,30,Jeremy Horn vs. Eugene Jackson,ufc 27: ultimate bad boyz,jeremy horn vs. eugene jackson,.aceeeeeghjjkmnnnoorrssuvy
250,30,Fabiano Iha vs. Laverne Clark,ufc 27: ultimate bad boyz,fabiano iha vs. laverne clark,.aaaaabceefhiikllnnorrsvv
249,30,Yuki Kondo vs. Alexandre Dantas,ufc 27: ultimate bad boyz,yuki kondo vs. alexandre dantas,.aaaadddeeikklnnnoorsstuvxy
248,30,Ian Freeman vs. Tedd Williams,ufc 27: ultimate bad boyz,ian freeman vs. tedd williams,.aaaddeeefiiillmmnnrsstvw
247,30,Jeff Monson vs. Tim Lajcik,ufc 27: ultimate bad boyz,jeff monson vs. tim lajcik,.aceffiijjklmmnnoosstv
246,30,Brad Gumm vs. CJ Fernandes,ufc 27: ultimate bad boyz,brad gumm vs. cj fernandes,.aabcddeefgjmmnnrrssuv
245,29,Kevin Randleman vs. Pedro Rizzo,ufc 26: ultimate field of dreams,kevin randleman vs. pedro rizzo,.aaddeeeiiklmnnnooprrrsvvzz
244,29,Tyrone Roberts vs. David Dodd,ufc 26: ultimate field of dreams,tyrone roberts vs. david dodd,.abdddddeeinooorrrssttvvy
243,29,Pat Miletich vs. John Alessio,ufc 26: ultimate field of dreams,pat miletich vs. john alessio,.aaceehhiiijllmnoopsssttv
242,29,Amaury Bitetti vs. Alex Andrade,ufc 26: ultimate field of dreams,amaury bitetti vs. alex andrade,.aaaaabddeeeiilmnrrstttuvxy
241,29,Matt Hughes vs. Marcelo Aguiar,ufc 26: ultimate field of dreams,matt hughes vs. marcelo aguiar,.aaaaceegghhilmmorrssttuuv
240,29,Jens Pulver vs. Joao Roque,ufc 26: ultimate field of dreams,jens pulver vs. joao roque,.aeeejjlnooopqrrssuuvv
239,29,Ian Freeman vs. Nate Schroeder,ufc 26: ultimate field of dreams,ian freeman vs. nate schroeder,.aaacdeeeeefhimnnnorrrsstv
238,29,Shonie Carter vs. Adrian Serrano,ufc 26: ultimate field of dreams,shonie carter vs. adrian serrano,.aaaacdeeehiinnnoorrrrrssstv
237,28,Tito Ortiz vs. Wanderlei Silva,ufc 25: ultimate japan 3,tito ortiz vs. wanderlei silva,.aadeeiiiillnoorrsstttvvwz
236,28,Murilo Bustamante vs. Yoji Anjo,ufc 25: ultimate japan 3,murilo bustamante vs. yoji anjo,.aaabeiijjlmmnnooorssttuuvy
235,28,Sanae Kikuta vs. Eugene Jackson,ufc 25: ultimate japan 3,sanae kikuta vs. eugene jackson,.aaaaceeeegijkkknnnossstuuv
234,28,Ron Waterman vs. Satoshi Honma,ufc 25: ultimate japan 3,ron waterman vs. satoshi honma,.aaaaehhimmnnnooorrsssttvw
233,28,Ikuhisa Minowa vs. Joe Slick,ufc 25: ultimate japan 3,ikuhisa minowa vs. joe slick,.aacehiiiijkklmnoosssuvw
232,28,Laverne Clark vs. Koji Oishi,ufc 25: ultimate japan 3,laverne clark vs. koji oishi,.aaceehiiijkkllnoorrssvv
231,27,Tedd Williams vs. Steve Judson,ufc 24: first defense,tedd williams vs. steve judson,.adddeeeiijllmnossssttuvvw
230,27,Lance Gibson vs. Jermaine Andre,ufc 24: first defense,lance gibson vs. jermaine andre,.aaabcdeeeegiijlmnnnnorrssv
229,27,Dave Menne vs. Fabiano Iha,ufc 24: first defense,dave menne vs. fabiano iha,.aaaabdeeefhiimnnnosvv
228,27,Bob Cook vs. Tiki Ghosn,ufc 24: first defense,bob cook vs. tiki ghosn,.bbcghiikknoooosstv
227,27,Jens Pulver vs. David Velasquez,ufc 24: first defense,jens pulver vs. david velasquez,.aaddeeeeijllnpqrsssuuvvvvz
226,27,Scott Adams vs. Ian Freeman,ufc 24: first defense,scott adams vs. ian freeman,.aaaacdeefimmnnorsssttv
225,27,Shonie Carter vs. Brad Gumm,ufc 24: first defense,shonie carter vs. brad gumm,.aabcdeeghimmnorrrsstuv
224,26,Kevin Randleman vs. Pete Williams,ufc 23: ultimate japan 2,kevin randleman vs. pete williams,.aaadeeeeiiiklllmmnnnprsstvvw
223,26,Pedro Rizzo vs. Tsuyoshi Kohsaka,ufc 23: ultimate japan 2,pedro rizzo vs. tsuyoshi kohsaka,.aadehhiikkooooprrsssstuvyzz
222,26,Kenichi Yamamoto vs. Katsuhisa Fujii,ufc 23: ultimate japan 2,kenichi yamamoto vs. katsuhisa fujii,.aaaacefhhiiiiijkkmmnoosssttuuvy
221,26,Joe Slick vs. Jason DeLucia,ufc 23: ultimate japan 2,joe slick vs. jason delucia,.aaccdeeiijjkllnoosssuv
220,26,Eugene Jackson vs. Keiichiro Yamamiya,ufc 23: ultimate japan 2,eugene jackson vs. keiichiro yamamiya,.aaaacceeeeghiiiijkkmmnnoorssuvyy
219,26,Kenichi Yamamoto vs. Daiju Takase,ufc 23: ultimate japan 2,kenichi yamamoto vs. daiju takase,.aaaaacdeehiiijkkmmnoossttuvy
218,26,Katsuhisa Fujii vs. Masutatsu Yano,ufc 23: ultimate japan 2,katsuhisa fujii vs. masutatsu yano,.aaaaafhiiijkmnossssstttuuuuvy
217,25,Frank Shamrock vs. Tito Ortiz,ufc 22: only one can be champion,frank shamrock vs. tito ortiz,.aacfhiikkmnooorrrsstttvz
216,25,Tim Lajcik vs. Ron Waterman,ufc 22: only one can be champion,tim lajcik vs. ron waterman,.aaaceiijklmmnnorrsttvw
215,25,Jeremy Horn vs. Jason Godsey,ufc 22: only one can be champion,jeremy horn vs. jason godsey,.adeeeghjjmnnooorrsssvyy
214,25,Brad Kohler vs. Steve Judson,ufc 22: only one can be champion,brad kohler vs. steve judson,.abddeeehjklnoorrssstuvv
213,25,Chuck Liddell vs. Paul Jones,ufc 22: only one can be champion,chuck liddell vs. paul jones,.accddeehijkllllnopssuuv
212,25,Matt Hughes vs. Valeri Ignatov,ufc 22: only one can be champion,matt hughes vs. valeri ignatov,.aaaeegghhiilmnorsstttuvvv
211,25,John Lewis vs. Lowell Anderson,ufc 22: only one can be champion,john lewis vs. lowell anderson,.adeeehijllllnnnooorsssvww
210,25,Jens Pulver vs. Alfonso Alcarez,ufc 22: only one can be champion,jens pulver vs. alfonso alcarez,.aaaceeefjlllnnooprrsssuvvz
209,24,Maurice Smith vs. Marco Ruas,ufc 21: return of the champions,maurice smith vs. marco ruas,.aaaccehiimmmorrrssstuuv
208,24,Pat Miletich vs. Andre Pederneiras,ufc 21: return of the champions,pat miletich vs. andre pederneiras,.aaacddeeeeehiiilmnnpprrrssttv
207,24,Jeremy Horn vs. Daiju Takase,ufc 21: return of the champions,jeremy horn vs. daiju takase,.aaadeeehijjkmnorrsstuvy
206,24,Paul Jones vs. Flavio Luiz Moura,ufc 21: return of the champions,paul jones vs. flavio luiz moura,.aaaefiijlllmnoooprssuuuvvz
205,24,Tsuyoshi Kohsaka vs. Tim Lajcik,ufc 21: return of the champions,tsuyoshi kohsaka vs. tim lajcik,.aaachhiiijkkklmoossssttuvy
204,24,Eugene Jackson vs. Royce Alger,ufc 21: return of the champions,eugene jackson vs. royce alger,.aacceeeeeggjklnnoorrssuvy
203,24,Andre Roberts vs. Ron Waterman,ufc 21: return of the champions,andre roberts vs. ron waterman,.aaabdeeemnnnoorrrrrssttvw
202,24,Travis Fulton vs. David Dodd,ufc 21: return of the champions,travis fulton vs. david dodd,.aadddddfiilnoorssttuvvv
201,23,Bas Rutten vs. Kevin Randleman,ufc 20: battle for the gold,bas rutten vs. kevin randleman,.aaabdeeeiklmnnnnrrssttuvv
200,23,Pedro Rizzo vs. Tra Telligman,ufc 20: battle for the gold,pedro rizzo vs. tra telligman,.aadeegiillmnooprrrsttvzz
199,23,Pete Williams vs. Travis Fulton,ufc 20: battle for the gold,pete williams vs. travis fulton,.aaeefiiilllmnoprssstttuvvw
198,23,Wanderlei Silva vs. Tony Petarra,ufc 20: battle for the gold,wanderlei silva vs. tony petarra,.aaaadeeeiillnnoprrrssttvvwy
197,23,Marcelo Mello vs. David Roberts,ufc 20: battle for the gold,marcelo mello vs. david roberts,.aabcddeeeilllmmooorrrsstvv
196,23,Laverne Clark vs. Fabiano Iha,ufc 20: battle for the gold,laverne clark vs. fabiano iha,.aaaaabceefhiikllnnorrsvv
195,23,Ron Waterman vs. Chris Condo,ufc 20: battle for the gold,ron waterman vs. chris condo,.aaccdehimnnnooorrrsstvw
194,22,Tito Ortiz vs. Guy Mezger,ufc 19: ultimate young guns,tito ortiz vs. guy mezger,.eeggiimoorrstttuvyzz
193,22,Gary Goodridge vs. Andre Roberts,ufc 19: ultimate young guns,gary goodridge vs. andre roberts,.aabdddeeeggginooorrrrrsstvy
192,22,Jeremy Horn vs. Chuck Liddell,ufc 19: ultimate young guns,jeremy horn vs. chuck liddell,.ccddeeehhijklllmnorrsuvy
191,22,Kevin Randleman vs. Maurice Smith,ufc 19: ultimate young guns,kevin randleman vs. maurice smith,.aaacdeeehiiiklmmmnnnrrsstuvv
190,22,Evan Tanner vs. Valeri Ignatov,ufc 19: ultimate young guns,evan tanner vs. valeri ignatov,.aaaaeeegiilnnnnorrsttvvvv
189,22,Pete Williams vs. Jason Godsey,ufc 19: ultimate young guns,pete williams vs. jason godsey,.aadeeegiijllmnoopsssstvwy
188,22,Sione Latu vs. Joey Roberts,ufc 19: ultimate young guns,sione latu vs. joey roberts,.abeeeijlnooorrsssttuvy
187,21,Bas Rutten vs. Tsuyoshi Kohsaka,ufc 18: the road to the heavyweight title,bas rutten vs. tsuyoshi kohsaka,.aaabehhikknoorssssstttuuvy
186,21,Pat Miletich vs. Jorge Patino,ufc 18: the road to the heavyweight title,pat miletich vs. jorge patino,.aaceeghiiijlmnoopprstttv
185,21,Pedro Rizzo vs. Mark Coleman,ufc 18: the road to the heavyweight title,pedro rizzo vs. mark coleman,.aacdeeiklmmnoooprrrsvzz
184,21,Tito Ortiz vs. Jerry Bohlander,ufc 18: the road to the heavyweight title,tito ortiz vs. jerry bohlander,.abdeehiijlnooorrrrstttvyz
183,21,Mikey Burnett vs. Townsend Saunders,ufc 18: the road to the heavyweight title,mikey burnett vs. townsend saunders,.abddeeeeikmnnnnorrsssstttuuvwy
182,21,Evan Tanner vs. Darrel Gholar,ufc 18: the road to the heavyweight title,evan tanner vs. darrel gholar,.aaaadeeeghllnnnorrrrstvv
181,21,Laverne Clark vs. Frank Caracci,ufc 18: the road to the heavyweight title,laverne clark vs. frank caracci,.aaaaacccceefikkllnnrrrrsvv
180,20,Frank Shamrock vs. John Lober,ufc - ultimate brazil,frank shamrock vs. john lober,.aabcefhhjkklmnnooorrrssv
179,20,Vitor Belfort vs. Wanderlei Silva,ufc - ultimate brazil,vitor belfort vs. wanderlei silva,.aabdeeefiiilllnoorrrssttvvvw
178,20,Pedro Rizzo vs. David Abbott,ufc - ultimate brazil,pedro rizzo vs. david abbott,.aabbdddeiioooprrsttvvzz
177,20,Pat Miletich vs. Mikey Burnett,ufc - ultimate brazil,pat miletich vs. mikey burnett,.abceeehiiiklmmnprsttttuvy
176,20,Tsuyoshi Kohsaka vs. Pete Williams,ufc - ultimate brazil,tsuyoshi kohsaka vs. pete williams,.aaaeehhiiikkllmoopsssssttuvwy
175,20,Ebenezer Fontes Braga vs. Jeremy Horn,ufc - ultimate brazil,ebenezer fontes braga vs. jeremy horn,.aabbeeeeeeefghjmnnnoorrrrsstvyz
174,20,Tulio Palhares vs. Adriano Santos,ufc - ultimate brazil,tulio palhares vs. adriano santos,.aaaaadehiillnnoooprrssssttuv
173,20,Cesar Marscucci vs. Paulo Santos,ufc - ultimate brazil,cesar marscucci vs. paulo santos,.aaaacccceilmnooprrssssstuuv
172,19,Frank Shamrock vs. Jeremy Horn,ufc 17: redemption,frank shamrock vs. jeremy horn,.aaceefhhjkkmmnnoorrrrssvy
171,19,Pete Williams vs. Mark Coleman,ufc 17: redemption,pete williams vs. mark coleman,.aaaceeeiiklllmmmnoprsstvw
170,19,Dan Henderson vs. Carlos Newton,ufc 17: redemption,dan henderson vs. carlos newton,.aacddeeehlnnnnnooorrssstvw
169,19,David Abbott vs. Hugo Duarte,ufc 17: redemption,david abbott vs. hugo duarte,.aaabbdddeghioorstttuuvv
168,19,Mike van Arsdale vs. Joe Pardo,ufc 17: redemption,mike van arsdale vs. joe pardo,.aaaaddeeeijklmnooprrssvv
167,19,Carlos Newton vs. Bob Gilstrap,ufc 17: redemption,carlos newton vs. bob gilstrap,.aabbcegillnnoooprrsssttvw
166,19,Dan Henderson vs. Allan Goes,ufc 17: redemption,dan henderson vs. allan goes,.aaaddeeeghllnnnnoorsssv
165,19,Andre Roberts vs. Harry Moskowitz,ufc 17: redemption,andre roberts vs. harry moskowitz,.aabdeehikmnooorrrrrsssttvwyz
164,19,Chuck Liddell vs. Noe Hernandez,ufc 17: redemption,chuck liddell vs. noe hernandez,.accdddeeeehhiklllnnnorsuvz
163,18,Frank Shamrock vs. Igor Zinoviev,ufc 16: battle in the bayou,frank shamrock vs. igor zinoviev,.aacefghiiikkmnnooorrrssvvvz
162,18,Tsuyoshi Kohsaka vs. Kimo Leopoldo,ufc 16: battle in the bayou,tsuyoshi kohsaka vs. kimo leopoldo,.aadehhiikkkllmoooooopsssstuvy
161,18,Pat Miletich vs. Chris Brennan,ufc 16: battle in the bayou,pat miletich vs. chris brennan,.aabcceehhiiilmnnnprrssttv
160,18,Jerry Bohlander vs. Kevin Jackson,ufc 16: battle in the bayou,jerry bohlander vs. kevin jackson,.aabcdeeehijjkklnnnoorrrssvvy
159,18,Pat Miletich vs. Townsend Saunders,ufc 16: battle in the bayou,pat miletich vs. townsend saunders,.aacddeeehiilmnnnoprsssstttuvw
158,18,Mikey Burnett vs. Eugenio Tadeu,ufc 16: battle in the bayou,mikey burnett vs. eugenio tadeu,.abdeeeeegiikmnnorstttuuuvy
157,18,Chris Brennan vs. Courtney Turner,ufc 16: battle in the bayou,chris brennan vs. courtney turner,.abcceeehinnnnnorrrrrssttuuvy
156,18,Laverne Clark vs. Josh Stuart,ufc 16: battle in the bayou,laverne clark vs. josh stuart,.aaaceehjkllnorrrsssttuvv
155,17,Randy Couture vs. Maurice Smith,ufc - ultimate japan,randy couture vs. maurice smith,.aaccdeehiimmnorrrssttuuuvy
154,17,Kazushi Sakuraba vs. Marcus Silveira,ufc - ultimate japan,kazushi sakuraba vs. marcus silveira,.aaaaaabcehiiikklmrrrsssssuuuvvz
153,17,Vitor Belfort vs. Joe Charles,ufc - ultimate japan,vitor belfort vs. joe charles,.abceeefhijllooorrrssttvv
152,17,Frank Shamrock vs. Kevin Jackson,ufc - ultimate japan,frank shamrock vs. kevin jackson,.aaaccefhijkkkkmnnnoorrsssvv
151,17,Kazushi Sakuraba vs. Marcus Silveira,ufc - ultimate japan,kazushi sakuraba vs. marcus silveira,.aaaaaabcehiiikklmrrrsssssuuuvvz
150,17,David Abbott vs. Yoji Anjo,ufc - ultimate japan,david abbott vs. yoji anjo,.aaabbddiijjnooosttvvy
149,17,Tra Telligman vs. Brad Kohler,ufc - ultimate japan,tra telligman vs. brad kohler,.aaabdeeghiklllmnorrrsttv
148,16,Maurice Smith vs. David Abbott,ufc 15: collision course,maurice smith vs. david abbott,.aaabbcddehiiimmorsstttuvv
147,16,Mark Kerr vs. Dwayne Cason,ufc 15: collision course,mark kerr vs. dwayne cason,.aaacdeekkmnnorrrssvwy
146,16,Randy Couture vs. Vitor Belfort,ufc 15: collision course,randy couture vs. vitor belfort,.abcdeefilnooorrrrstttuuvvy
145,16,Dave Beneteau vs. Carlos Barreto,ufc 15: collision course,dave beneteau vs. carlos barreto,.aaaabbcdeeeeelnoorrrssttuvv
144,16,Mark Kerr vs. Greg Stott,ufc 15: collision course,mark kerr vs. greg stott,.aeeggkkmorrrrsstttv
143,16,Dwayne Cason vs. Houston Dorr,ufc 15: collision course,dwayne cason vs. houston dorr,.aacddehnnnoooorrssstuvwy
142,16,Alex Hunter vs. Harry Moskowitz,ufc 15: collision course,alex hunter vs. harry moskowitz,.aaeehhiklmnoorrrssttuvwxyz
141,15,Maurice Smith vs. Mark Coleman,ufc 14: showdown,maurice smith vs. mark coleman,.aaacceehiiklmmmmnorrsstuv
140,15,Mark Kerr vs. Dan Bobish,ufc 14: showdown,mark kerr vs. dan bobish,.aabbdehikkmnorrrssv
139,15,Kevin Jackson vs. Tony Fryklund,ufc 14: showdown,kevin jackson vs. tony fryklund,.acdefijkkklnnnnoorsstuvvyy
138,15,Dan Bobish vs. Brian Johnston,ufc 14: showdown,dan bobish vs. brian johnston,.aabbbdhhiijnnnnooorssstv
137,15,Mark Kerr vs. Moti Horenstein,ufc 14: showdown,mark kerr vs. moti horenstein,.aeeehiikkmmnnoorrrrssttv
136,15,Kevin Jackson vs. Todd Butler,ufc 14: showdown,kevin jackson vs. todd butler,.abcddeeijkklnnoorssttuvv
135,15,Joe Moreira vs. Yuri Vaulin,ufc 14: showdown,joe moreira vs. yuri vaulin,.aaeeiiijlmnoorrrsuuvvy
134,15,Alex Hunter vs. Sam Fulton,ufc 14: showdown,alex hunter vs. sam fulton,.aaeefhllmnnorssttuuvx
133,15,Tony Fryklund vs. Donnie Chappell,ufc 14: showdown,tony fryklund vs. donnie chappell,.acddeefhiklllnnnnoopprstuvyy
132,14,Vitor Belfort vs. David Abbott,ufc 13: the ultimate force,vitor belfort vs. david abbott,.aabbbddefiilooorrsttttvvv
131,14,Randy Couture vs. Steven Graham,ufc 13: the ultimate force,randy couture vs. steven graham,.aaacdeeeghmnnorrrssttuuvvy
130,14,Guy Mezger vs. Tito Ortiz,ufc 13: the ultimate force,guy mezger vs. tito ortiz,.eeggiimoorrstttuvyzz
129,14,Randy Couture vs. Tony Halme,ufc 13: the ultimate force,randy couture vs. tony halme,.aacdeehlmnnoorrsttuuvyy
128,14,Steven Graham vs. Dmitri Stepanov,ufc 13: the ultimate force,steven graham vs. dmitri stepanov,.aaadeeeghiimmnnoprrssstttvvv
127,14,Enson Inoue vs. Royce Alger,ufc 13: the ultimate force,enson inoue vs. royce alger,.aceeeegilnnnooorrssuvy
126,14,Guy Mezger vs. Christophe Leninger,ufc 13: the ultimate force,guy mezger vs. christophe leninger,.ceeeeeggghhiilmnnoprrrsstuvyz
125,14,Jack Nilson vs. Saeed Hosseini,ufc 13: the ultimate force,jack nilson vs. saeed hosseini,.aacdeeehiiijklnnnoosssssv
124,14,Tito Ortiz vs. Wes Albritton,ufc 13: the ultimate force,tito ortiz vs. wes albritton,.abeiiilnooorrsstttttvwz
123,13,Mark Coleman vs. Dan Severn,ufc 12: judgement day,mark coleman vs. dan severn,.aaacdeeeklmmnnnorrssvv
122,13,Vitor Belfort vs. Scott Ferrozzo,ufc 12: judgement day,vitor belfort vs. scott ferrozzo,.bceeffilooooorrrrssttttvvzz
121,13,Jerry Bohlander vs. Nick Sanzo,ufc 12: judgement day,jerry bohlander vs. nick sanzo,.aabcdeehijklnnnoorrrssvyz
120,13,Vitor Belfort vs. Tra Telligman,ufc 12: judgement day,vitor belfort vs. tra telligman,.aabeefgiilllmnoorrrsttttvv
119,13,Scott Ferrozzo vs. Jim Mullen,ufc 12: judgement day,scott ferrozzo vs. jim mullen,.ceefijllmmnooorrssttuvzz
118,13,Yoshiki Takahashi vs. Wallid Ismail,ufc 12: judgement day,yoshiki takahashi vs. wallid ismail,.aaaaadhhhiiiiiikklllmosssstvwy
117,13,Jerry Bohlander vs. Rainy Martinez,ufc 12: judgement day,jerry bohlander vs. rainy martinez,.aaabdeeehiijlmnnnorrrrrstvyyz
116,13,Justin Martin vs. Eric Martin,ufc 12: judgement day,justin martin vs. eric martin,.aaceiiiijmmnnnrrrsstttuv
115,13,Nick Sanzo vs. Jackie Lee,ufc 12: judgement day,nick sanzo vs. jackie lee,.aacceeeiijkklnnossvz
114,12,Don Frye vs. David Abbott,ufc - ultimate ultimate '96,don frye vs. david abbott,.aabbdddefinoorsttvvy
113,12,David Abbott vs. Steve Nelmark,ufc - ultimate ultimate '96,david abbott vs. steve nelmark,.aaabbddeeeiklmnorsstttvvv
112,12,Don Frye vs. Mark Hall,ufc - ultimate ultimate '96,don frye vs. mark hall,.aadefhkllmnorrsvy
111,12,Ken Shamrock vs. Brian Johnston,ufc - ultimate ultimate '96,ken shamrock vs. brian johnston,.aabcehhijkkmnnnnooorrssstv
110,12,Kimo Leopoldo vs. Paul Varelans,ufc - ultimate ultimate '96,kimo leopoldo vs. paul varelans,.aaadeeikllllmnoooopprssuvv
109,12,David Abbott vs. Cal Worsham,ufc - ultimate ultimate '96,david abbott vs. cal worsham,.aaaabbcddhilmoorssttvvw
108,12,Don Frye vs. Gary Goodridge,ufc - ultimate ultimate '96,don frye vs. gary goodridge,.adddeefggginooorrrsvyy
107,12,Tai Bowden vs. Jack Nilson,ufc - ultimate ultimate '96,tai bowden vs. jack nilson,.aabcdeiijklnnnoosstvw
